user_id,name,TotalOrders,TotalAmountSpent,UniqueProductsPurchased,MostFrequentCategory
6215,Jennifer Preston,1,24.979999542236328,1,Maternity
6220,Kristy Hensley,1,357.0,1,Dresses
6222,Jerry Robinson,2,90.45000076293945,3,Underwear
6224,Clifford Sutton,1,54.0,2,Tops & Tees
6298,Charles Morrison,1,79.98999786376953,1,Suits & Sport Coats
6304,Brenda Harvey,1,52.94000244140625,2,Swim
6309,Lawrence Oneill,1,41.9900016784668,1,Sweaters
6313,Emily Copeland,1,120.95000076293945,3,Intimates
6326,Nicole Phillips,1,19.5,1,Tops & Tees
6341,David Chapman,1,70.0,1,Outerwear & Coats
6371,Nicholas Olson,1,109.98999786376952,1,Outerwear & Coats
6373,Kiara Jones,1,10.0,1,Intimates
6382,Randy Sullivan,2,253.9499969482422,3,Jeans
6394,Dave Strickland,1,38.63000011444092,2,Pants
6401,Tracy Roberts,1,26.0,1,Intimates
6497,Michael Rice,2,53.989999771118164,2,Swim
6557,Brenda Thompson,1,36.0,1,Sweaters
6566,Tracy Santos,1,39.9900016784668,1,Jumpsuits & Rompers
6588,Emily Higgins,1,184.93000602722168,3,Intimates
6594,Sarah Austin,1,13.300000190734863,1,Tops & Tees
6600,Theresa Morgan,1,98.0,2,Intimates
6608,Nancy Wagner,1,105.27999973297119,2,Fashion Hoodies & Sweatshirts
6626,Ashley Porter,2,102.5999984741211,2,Dresses
6627,Brian Sharp,1,43.700000762939446,1,Sleep & Lounge
6631,Andrew Hunt,1,197.6499938964844,1,Outerwear & Coats
6633,Jordan Reed,1,18.590000152587887,1,Swim
6637,Tina Hutchinson,1,15.0,1,Intimates
6641,Laura Miller,1,63.950000762939446,1,Dresses
6644,Amanda Bowman,1,89.0,1,Fashion Hoodies & Sweatshirts
6676,Andrew Parker,1,54.9900016784668,1,Pants
6688,Aaron Harris,1,20.0,1,Tops & Tees
6704,Melinda Juarez,1,103.96999931335449,4,Fashion Hoodies & Sweatshirts
6726,Emily Wu,1,269.2900047302246,4,Intimates
6739,Richard Henry,1,190.0,1,Outerwear & Coats
6754,Martin Jackson,2,104.98999786376953,2,Sweaters
6758,Linda Wilson,1,41.03999900817871,2,Blazers & Jackets
6772,Matthew Cox,1,297.39999771118164,4,Suits & Sport Coats
6815,Gary Vaughn,1,72.61000061035155,1,Jeans
6830,Pamela Nguyen,1,3.990000009536743,1,Accessories
6844,Nancy Cox,1,74.0,2,Accessories
6857,Michael Harvey,1,77.5,2,Shorts
6894,Noah Hanson,1,24.0,1,Tops & Tees
6897,Kevin Dillon,1,38.869998931884766,2,Sleep & Lounge
6902,Lori Taylor,1,52.0,1,Maternity
6952,William Price,1,228.9499969482422,2,Outerwear & Coats
6997,April Williams,1,63.0,1,Leggings
7008,Kevin Johns,1,38.0,1,Tops & Tees
7015,April Garner,2,360.0,3,Dresses
7024,Valerie Huber,1,149.97999572753906,1,Outerwear & Coats
7026,Robin Singleton,1,29.96999931335449,1,Sweaters
7042,Christopher Kelly,1,52.9900016784668,1,Fashion Hoodies & Sweatshirts
7054,Russell Powell,1,79.9900016784668,2,Accessories
7055,Kristine Hale,1,29.989999771118164,1,Tops & Tees
7065,Lisa Howard,1,28.0,1,Accessories
7088,James Santos,1,54.93000030517578,2,Fashion Hoodies & Sweatshirts
7116,Crystal Woods,1,24.989999771118164,1,Sweaters
7144,Grant Ford,1,193.27000045776367,2,Jeans
7146,Morgan French,1,127.9900016784668,3,Active
7157,Michael Barnett,1,7.900000095367431,1,Shorts
7175,Shawn Wilson,1,79.98999786376953,1,Sweaters
7200,Nicholas Flores,1,72.54000091552734,1,Outerwear & Coats
7219,Joy Collins,1,49.5,1,Pants & Capris
7240,Gregory Tucker,1,249.94999694824216,1,Suits & Sport Coats
7248,Darlene Howell,1,45.950000762939446,1,Dresses
7268,Tim Evans,1,59.9900016784668,1,Pants
7270,Chelsea Mitchell,1,9.5,1,Intimates
7275,Jonathan Smith,1,50.0,1,Pants
7280,Richard Wright,1,50.0,1,Tops & Tees
7307,Christopher Wong,1,102.68999862670898,2,Sleep & Lounge
7325,Christian Diaz,1,188.0,1,Jeans
7337,Angela Huffman,1,21.950000762939453,1,Pants & Capris
7346,Jeffrey Macias,1,59.950000762939446,1,Jeans
7350,Alexandra Murphy,1,31.96999931335449,2,Maternity
7354,Cesar Potts,1,43.43999862670898,1,Sleep & Lounge
7357,Nathan Miller,1,54.0,1,Accessories
7392,Larry Marshall,1,311.9900016784668,3,Pants
7394,William Hall,1,44.9900016784668,1,Tops & Tees
7402,Amanda York,1,30.0,1,Plus
7409,Martin Chavez,1,26.1299991607666,1,Accessories
7421,Emily Jensen,1,354.9199924468994,4,Active
7427,William Stanley,1,34.75,1,Accessories
7432,James Chapman,1,25.5,1,Sleep & Lounge
7449,Michael Cortez,1,133.49000549316406,1,Outerwear & Coats
7456,Wendy Jenkins,1,153.95999717712402,4,Accessories
7469,Cynthia King,1,145.4900016784668,2,Shorts
7503,Marissa Nichols,1,127.0,3,Dresses
7506,Mark Crosby,1,6.0,1,Accessories
7515,Kathryn Thomas,1,10.0,1,Plus
7519,Jennifer Robinson,1,21.989999771118164,1,Sweaters
7523,George Clark,1,90.0,1,Sweaters
7530,Kevin Santana,1,14.949999809265137,1,Accessories
7540,Jenny Small,1,127.15000152587892,1,Plus
7566,Sherry Espinoza,1,19.950000762939453,1,Intimates
7587,Larry Olsen,1,34.9900016784668,1,Jeans
7588,Robert Garza,1,138.0,1,Jeans
7608,Jennifer Mullen,1,44.9900016784668,1,Jeans
7614,Jill Reese,1,18.989999771118164,1,Intimates
7617,Molly Morrow,1,26.43000030517578,1,Maternity
7638,Michael Gonzalez,1,132.44000053405762,4,Sweaters
7651,Joshua Ramirez,1,52.130001068115234,1,Shorts
7674,Christine Smith,1,119.0,3,Active
7685,Joseph Boyd,1,106.9499969482422,1,Accessories
7706,Kelsey Jones,1,97.0,1,Swim
7739,Thomas House,1,42.0,1,Swim
7752,Gilbert Mendez,1,59.9900016784668,1,Jeans
7768,Randy Patrick,1,59.9900016784668,1,Pants
7771,Renee Barnes,1,158.0,1,Swim
7776,Kristina Garcia,1,23.989999771118164,1,Skirts
7805,Amy Myers,2,28.0,2,Shorts
7807,Chelsea Parker,1,45.72999954223633,1,Swim
7817,Eric Reyes,1,59.0,1,Shorts
7846,Brittany Lowe,1,623.0,3,Accessories
7847,Manuel Espinoza,1,47.9900016784668,1,Pants
7859,Jessica Barrett,1,459.0,4,Accessories
7867,Steven Brewer,1,18.75,1,Underwear
7875,Charles Shelton,1,20.989999771118164,1,Shorts
7879,Melody Tran,1,112.9799976348877,2,Swim
7884,William Mccall,1,36.880001068115234,1,Shorts
7888,Charles Meyer,2,110.0,2,Swim
7889,David Arias,1,49.5,1,Jeans
7890,Martha Howard,1,11.989999771118164,1,Intimates
7909,Jane Olson,1,19.989999771118164,1,Socks & Hosiery
7945,Amanda Wood,1,8.0,1,Socks & Hosiery
7988,Andrea Blackburn,1,16.600000381469727,1,Socks & Hosiery
7991,Teresa Yang,1,46.0,1,Fashion Hoodies & Sweatshirts
8005,Matthew Morales,1,25.0,1,Active
8006,Linda Nichols,1,21.979999542236328,1,Intimates
8008,Craig Brown,1,101.9799976348877,2,Outerwear & Coats
8018,Amanda Hall,1,98.63999938964845,1,Dresses
8065,Donna Myers,1,64.0,1,Pants & Capris
8066,Joan Gray,1,19.950000762939453,1,Intimates
8072,Michael Bullock,1,58.0,1,Underwear
8145,Joshua Bell,1,44.0,1,Swim
8160,Gary Zamora,1,105.0,3,Jeans
8166,Barbara Sanchez,1,206.0,2,Active
8171,Ann Clarke,1,74.94000244140625,2,Dresses
8175,Cindy Gregory,1,16.5,1,Plus
8177,Hannah Neal,1,19.989999771118164,1,Intimates
8183,Karen Martinez,1,44.0,1,Fashion Hoodies & Sweatshirts
8191,Eric Bishop,1,54.94000053405761,2,Accessories
8192,Michael Chavez,1,19.989999771118164,1,Tops & Tees
8193,Chad Ross,1,24.239999771118164,1,Fashion Hoodies & Sweatshirts
8197,William Williams,1,24.950000762939453,1,Accessories
8199,Austin Hayes,1,116.9000015258789,2,Fashion Hoodies & Sweatshirts
8207,Lucas Wilson,1,26.950000762939453,1,Outerwear & Coats
8210,Joseph Harding,1,58.0,1,Jeans
8230,John Ramos,1,65.0,1,Swim
8249,Jeremy Gomez,1,72.95000076293945,2,Tops & Tees
8250,Aaron Macias,1,198.0,2,Outerwear & Coats
8251,Gabriel Lucas,2,41.989999771118164,2,Sleep & Lounge
8273,Juan Harris,2,233.34999656677246,6,Accessories
8274,Wesley Graves,1,40.869999408721924,2,Pants
8282,Kimberly Turner,1,23.989999771118164,1,Plus
8313,Joseph Richards,1,107.75000095367432,3,Sleep & Lounge
8316,Brooke King,1,28.0,1,Intimates
8336,Michelle Boyer,1,31.0,1,Intimates
8351,Anne Villa,1,39.9900016784668,1,Tops & Tees
8366,Sarah Davis,1,52.9900016784668,1,Blazers & Jackets
8367,Casey Franklin,1,19.989999771118164,1,Tops & Tees
8370,Christina Colon,1,48.0,1,Shorts
8385,Timothy Wu,1,91.0,2,Jeans
8401,Kevin Miller,1,75.0,1,Pants
8413,Greg Sanchez,1,21.450000762939453,1,Tops & Tees
8417,Erica Douglas,1,25.0,1,Tops & Tees
8441,Thomas Castillo,1,42.880001068115234,1,Jeans
8448,Keith Hansen,1,33.75,1,Shorts
8479,Michelle Davis,1,79.94999694824217,1,Pants & Capris
8522,John Banks,1,19.950000762939453,1,Tops & Tees
8526,Ronald Lang,1,56.77999877929688,1,Jeans
8529,Cody Pugh,1,200.0,1,Outerwear & Coats
8530,James Smith,1,54.9900016784668,1,Pants
8540,Scott Morgan,1,35.0,1,Socks
8547,Tasha Austin,1,83.79999923706056,2,Maternity
8552,Kimberly Matthews,1,132.0,1,Sleep & Lounge
8568,Jane Luna,1,275.0,1,Tops & Tees
8605,Sean Huerta,1,59.9900016784668,1,Swim
8618,Joseph Johnson,1,103.98999977111816,2,Pants
8635,Russell Hall,1,27.0,1,Underwear
8643,Ryan Hall,1,80.0,1,Jeans
8644,Nathan Hill,2,172.83000564575195,2,Suits & Sport Coats
8659,Joseph Ho,1,76.98999786376953,1,Jeans
8665,Debra Shelton,1,59.9900016784668,1,Active
8685,Jared Dudley,1,30.0,1,Socks
8700,Tasha Vaughn,1,103.67000198364258,3,Fashion Hoodies & Sweatshirts
8713,Isabel Morris,1,79.94000244140625,2,Fashion Hoodies & Sweatshirts
8735,Michael Davis,1,61.43999862670898,1,Sleep & Lounge
8772,Emily Griffin,1,17.950000762939453,1,Intimates
8804,Todd Martin,1,406.4900016784668,3,Fashion Hoodies & Sweatshirts
8805,Bethany Smith,1,12.529999732971191,1,Blazers & Jackets
8809,Tom Holmes,1,264.0,1,Suits & Sport Coats
8812,Thomas Cantu,1,69.9800033569336,1,Jeans
8813,Meredith Taylor,1,116.94999694824219,2,Fashion Hoodies & Sweatshirts
8820,Joshua Allen,1,45.0,1,Tops & Tees
8822,Michael Tate,1,79.98999786376953,1,Suits & Sport Coats
8834,Timothy Johnson,1,25.0,1,Tops & Tees
8843,Rebecca Smith,1,84.7699966430664,1,Blazers & Jackets
8844,Lisa Strickland,1,15.159999847412108,1,Accessories
8875,Cheryl Myers,1,38.75,1,Tops & Tees
8891,Elizabeth Hughes,1,49.5,1,Tops & Tees
8918,Karen Evans,2,46.10000133514404,2,Fashion Hoodies & Sweatshirts
8926,David Scott,1,189.0,1,Jeans
8930,Tammy White,2,221.0,2,Intimates
8981,Traci Hill,1,59.9900016784668,1,Swim
8990,Johnny Vega,1,69.5,1,Jeans
9003,David Morales,1,29.989999771118164,1,Pants
9007,Mary Clark,1,138.23999977111816,4,Blazers & Jackets
9029,James Jackson,1,69.96000099182129,2,Sleep & Lounge
9040,Sara Nelson,1,69.9000015258789,1,Fashion Hoodies & Sweatshirts
9050,Douglas Bond,2,54.48000144958496,2,Accessories
9054,Philip Norman,1,153.5999984741211,2,Fashion Hoodies & Sweatshirts
9055,Paula Mcfarland,1,128.0,1,Swim
9073,Dustin Johnson,1,17.989999771118164,1,Socks
9095,Amanda Miller,1,31.989999771118164,1,Active
9106,Kevin White,1,69.54999923706056,2,Active
9111,Christopher Moss,1,36.950000762939446,1,Sleep & Lounge
9117,Wayne Williams,1,33.9900016784668,1,Sweaters
9124,Patricia Bishop,1,70.9900016784668,2,Fashion Hoodies & Sweatshirts
9131,Tony Hahn,1,34.9900016784668,1,Accessories
9217,Kevin Jones,1,42.0,1,Shorts
9233,Joshua Yates,1,29.989999771118164,1,Shorts
9238,Jordan Barnes,1,211.87999916076657,4,Accessories
9241,Sharon Johnson,1,40.0,1,Active
9251,Jeffrey Conway,1,36.0,1,Tops & Tees
9260,Emily Poole,1,34.0,1,Socks & Hosiery
9265,Shannon Walton,1,242.9900016784668,2,Jeans
9267,Melanie Young,1,25.0,1,Sleep & Lounge
9273,Melanie Clark,1,34.9900016784668,1,Intimates
9298,Sierra Wright,1,81.9800033569336,2,Fashion Hoodies & Sweatshirts
9301,Mary Dean,1,18.0,1,Shorts
9312,Jessica Bean,1,79.0,1,Dresses
9313,Michael Barker,1,79.5,1,Fashion Hoodies & Sweatshirts
9315,Christopher Curtis,1,17.0,1,Underwear
9328,Donna Schultz,1,81.45000076293945,2,Intimates
9346,Jennifer Smith,2,137.1599998474121,4,Dresses
9367,Brenda Allen,1,24.950000762939453,1,Sleep & Lounge
9399,Jason Manning,1,90.5699996948242,1,Outerwear & Coats
9403,Danielle Perez,1,192.7800054550171,3,Dresses
9419,Robert Christian,1,20.590000152587887,1,Sleep & Lounge
9421,Linda Yoder,1,41.94000053405762,2,Intimates
9422,Jeffrey Jackson,1,71.56999969482422,1,Suits & Sport Coats
9439,Elizabeth Elliott,1,17.440000534057617,1,Dresses
9442,Walter Douglas,1,174.99000549316406,1,Outerwear & Coats
9446,Patrick Butler,1,36.0,1,Sleep & Lounge
9450,Edwin Bonilla,2,257.3499994277954,6,Sleep & Lounge
9454,Beverly Torres,1,14.899999618530272,1,Skirts
9529,Cheryl Knight,1,84.6500015258789,1,Jeans
9531,Martin Barrett,1,79.98999786376953,1,Outerwear & Coats
9554,Stacy Thompson,1,88.0,1,Pants & Capris
9568,John Clark,1,45.09999847412109,1,Sleep & Lounge
9576,Richard Smith,1,105.93999862670898,2,Suits & Sport Coats
9598,Erik Taylor,1,54.720001220703125,1,Tops & Tees
9632,Carrie Cameron,1,34.9900016784668,1,Dresses
9651,Diana Stephenson,1,71.0,2,Tops & Tees
9677,Kathy Barker,1,117.45999908447266,1,Swim
9690,Taylor Rodriguez,1,34.9900016784668,1,Tops & Tees
9693,Gerald Thomas,1,13.0,1,Socks
9704,Paula Ramirez,1,67.75,2,Accessories
9711,Tyler Cook,1,125.0,1,Sweaters
9726,Jordan Scott,1,248.13999938964844,4,Fashion Hoodies & Sweatshirts
9737,Scott Pruitt,1,235.59000778198242,4,Accessories
9741,Matthew Rodriguez,1,36.9900016784668,1,Pants
9765,Sydney Orr,1,24.989999771118164,1,Sweaters
9784,Zachary Morales,1,35.27000045776367,1,Fashion Hoodies & Sweatshirts
9799,Roger Page,1,59.9900016784668,1,Sweaters
9805,Frances Ward,1,59.9900016784668,1,Skirts
9818,Stephanie Jackson,1,25.5,1,Sleep & Lounge
9821,Valerie Chavez,1,10.0,1,Plus
9829,James Rogers,1,47.0,2,Active
9835,Nicholas Diaz,1,25.0,1,Underwear
9850,Kimberly Hogan,1,203.27999687194824,4,Intimates
9856,Angel Charles,1,30.0,1,Active
9861,Samantha Norris,1,98.0,1,Swim
9862,William White,1,25.600000381469727,1,Underwear
9868,David Flowers,1,64.0,2,Active
9886,Jack Hall,1,70.0,2,Sleep & Lounge
9897,Robin Williams,1,31.0,2,Socks & Hosiery
9920,Nathaniel Perez,1,69.5,1,Shorts
9954,Thomas Cruz,1,54.0,1,Fashion Hoodies & Sweatshirts
9958,Jesse Wilcox,1,22.989999771118164,1,Sleep & Lounge
9968,Krista Dickerson,1,85.1299991607666,2,Intimates
9974,John Long,1,74.25,1,Shorts
9989,Megan Carroll,1,29.989999771118164,1,Tops & Tees
9997,Nicole Mcdonald,1,30.769999504089355,2,Accessories
10002,Samantha Lamb,1,138.32000350952148,3,Active
10014,Antonio Chandler,1,34.0,1,Swim
10039,Kristin Pittman,1,24.950000762939453,1,Socks & Hosiery
10042,Chad Boyd,1,28.0,1,Underwear
10043,Jessica Edwards,1,97.75000190734863,3,Intimates
10060,Courtney Huerta,1,14.960000038146973,1,Blazers & Jackets
10061,Sharon Novak,1,109.68000030517578,2,Jeans
10070,James Lee,1,81.2699966430664,1,Sweaters
10102,Brett Houston,1,15.4399995803833,1,Socks
10191,Laura Ferguson,1,250.0,1,Outerwear & Coats
10198,Patrick Gray,1,62.0,1,Fashion Hoodies & Sweatshirts
10205,Amber Obrien,2,33.989999771118164,2,Intimates
10216,Richard Cox,1,111.93999862670898,2,Jeans
10242,Jerry Campbell,1,20.0,1,Fashion Hoodies & Sweatshirts
10248,Melinda Martinez,1,250.34000205993652,4,Active
10266,Lisa Mcfarland,1,89.98999786376953,1,Sleep & Lounge
10289,Stephanie Frost,2,108.98999977111816,2,Intimates
10318,Brandon Cruz,1,71.9900016784668,2,Active
10336,Kathy Adkins,2,294.3200001716614,5,Dresses
10346,Jennifer Peterson,1,15.0,1,Socks & Hosiery
10369,Steven Moore,1,214.0,1,Jeans
10372,Alexander Williams,1,50.0,1,Sleep & Lounge
10378,Joshua Hicks,1,49.5,1,Tops & Tees
10387,John Wang,1,44.0,1,Underwear
10388,Nicholas Molina,1,108.34000015258789,2,Pants
10414,Paula Smith,1,12.199999809265137,1,Intimates
10431,Victoria Alvarado,1,135.9900016784668,2,Jeans
10441,Keith Mccarty,1,75.43000030517578,3,Active
10475,Aaron Anderson,1,37.900001525878906,1,Suits & Sport Coats
10478,Megan Garrison,1,32.5,1,Fashion Hoodies & Sweatshirts
10514,Eric Reynolds,1,264.0,1,Suits & Sport Coats
10517,Wendy Watson,1,147.9499969482422,2,Active
10522,Nicholas Wu,1,19.989999771118164,1,Sleep & Lounge
10529,Melissa Hanson,1,98.0,1,Jeans
10539,Melissa Combs,1,93.98999786376952,1,Swim
10552,Andrea Aguilar,1,529.6800022125244,4,Jeans
10553,Wanda Jones,1,12.75,1,Plus
10558,Megan Anderson,1,9.989999771118164,1,Socks & Hosiery
10592,Craig Fleming,1,9.899999618530272,1,Underwear
10596,Jonathan Beck,1,84.0,2,Fashion Hoodies & Sweatshirts
10598,Zachary Knight,2,68.0,2,Jeans
10610,Alec Pierce,1,19.989999771118164,1,Tops & Tees
10637,Anthony Pineda,1,11.369999885559082,1,Suits & Sport Coats
10654,Michaela Grant,1,122.0999984741211,3,Plus
10660,Michael Allen,1,93.87000274658205,1,Suits & Sport Coats
10661,Alexander Norris,1,36.9900016784668,1,Pants
10664,Michael Whitaker,1,44.119998931884766,1,Accessories
10666,Shannon Harding,1,166.52000045776367,4,Fashion Hoodies & Sweatshirts
10703,Brad Jones,1,218.4900016784668,4,Pants
10742,Felicia Watkins,1,131.94000244140625,1,Outerwear & Coats
10790,Daniel Delgado,1,8.0,1,Socks
10822,Johnny Martin,1,49.5,1,Swim
10846,Michael Bridges,1,332.8399963378906,4,Jeans
10857,Zachary Wright,1,169.88000106811523,2,Outerwear & Coats
10879,Christina Gonzalez,1,28.989999771118164,1,Intimates
10883,Allen Pollard,1,88.0,1,Sweaters
10889,Amy Coleman,1,39.5,1,Tops & Tees
10930,Allison Coleman,1,257.95001220703125,1,Outerwear & Coats
10988,Eugene Bennett,1,39.9900016784668,1,Shorts
10994,Randy Williams,1,44.9900016784668,1,Jeans
10996,Christina Avery,1,15.5,1,Intimates
11016,Bonnie Cohen,1,146.45000076293945,2,Intimates
11022,Erin Nelson,1,93.8199996948242,1,Maternity
11048,Jonathan Johnson,1,40.0,1,Fashion Hoodies & Sweatshirts
11049,Jessica Bush,1,148.5,1,Sweaters
11088,Sara Marshall,1,100.77999973297119,4,Active
11098,William Flynn,1,142.1500015258789,3,Pants
11099,Laura Good,1,59.27000045776367,3,Intimates
11108,Tracy Mitchell,1,62.0,1,Leggings
11161,Robert Moore,1,164.9499969482422,1,Outerwear & Coats
11175,Darryl Harris,1,71.98999786376953,1,Outerwear & Coats
11187,Joshua Johnson,1,142.5,2,Shorts
11216,Julie Le,1,55.380001068115234,1,Pants & Capris
11263,James Bernard,1,437.96999740600586,4,Jeans
11298,Carrie Henson,2,287.5900020599365,6,Blazers & Jackets
11301,Kevin Morales,1,49.5,1,Tops & Tees
11304,Tina Porter,1,21.989999771118164,1,Sleep & Lounge
11309,Rebecca Maynard,1,25.0,1,Dresses
11328,Morgan Perez,1,10.5,1,Intimates
11332,Victor Alexander,1,49.5,1,Jeans
11345,Paula Wright,1,139.31000137329102,3,Intimates
11352,Tiffany Harding,1,7.949999809265136,1,Socks & Hosiery
11353,Christy Lewis,1,32.099998474121094,1,Active
11372,Michael Yang,1,52.950000762939446,1,Fashion Hoodies & Sweatshirts
11385,Brendan Griffin,1,55.0,1,Outerwear & Coats
11395,John Shaw,1,45.0,1,Tops & Tees
11401,John Lopez,1,59.5,1,Swim
11407,Kristin Mckee,1,67.98000144958496,3,Maternity
11413,Haley Norris,1,66.5999984741211,2,Accessories
11420,Leah Rosales,1,29.979999542236328,1,Maternity
11442,Tracy Lee,1,61.950000762939446,1,Swim
11460,Connie Ramsey,1,29.0,1,Intimates
11504,Janet Gutierrez,1,88.0,1,Tops & Tees
11525,Mary Foster,2,228.99000549316406,2,Blazers & Jackets
11556,Kevin Thomas,1,10.989999771118164,1,Accessories
11559,Bryan Travis,1,42.0,1,Sweaters
11581,Timothy Sandoval,1,16.969999313354492,1,Fashion Hoodies & Sweatshirts
11609,Jacqueline Mcgee,1,137.9900016784668,2,Jeans
11611,Michael Knox,1,179.9499969482422,1,Sleep & Lounge
11637,John Gibson,1,192.97999954223633,4,Underwear
11639,Elizabeth Shannon,1,874.9899978637695,2,Active
11650,Miguel Ferguson,1,6.0,1,Socks
11664,Timothy Vincent,1,35.0,1,Underwear
11684,Lawrence Hamilton,1,201.48000526428223,4,Tops & Tees
11687,Kenneth Sanders,1,15.270000457763672,1,Underwear
11710,Kimberly Brown,1,33.939998626708984,1,Blazers & Jackets
11715,Jonathan Phelps,1,69.98999977111816,2,Fashion Hoodies & Sweatshirts
11749,Savannah Stewart,1,125.0,1,Sweaters
11754,Sandra Atkinson,1,79.98999786376953,1,Outerwear & Coats
11768,Kenneth Vasquez,1,36.9900016784668,1,Pants
11776,Mason Scott,1,68.0,1,Outerwear & Coats
11778,Phillip Moore,1,103.95000076293945,2,Active
11812,Sarah Salazar,1,130.0,1,Dresses
11824,Wendy Cherry,1,53.950000762939446,1,Swim
11863,Christina Myers,1,45.0,1,Fashion Hoodies & Sweatshirts
11874,Mitchell Reed,1,102.29000091552734,2,Outerwear & Coats
11881,Charles Baker,1,57.98000144958496,2,Accessories
11893,Dustin Morris,1,52.0,1,Shorts
11898,David Jackson,1,15.0,1,Socks
11930,Jesse Taylor,1,24.0,1,Underwear
11932,Thomas Barrera,1,69.94999694824219,1,Suits & Sport Coats
11956,Jessica Fox,1,51.9900016784668,1,Intimates
11958,Timothy Daniel,1,81.94000244140625,2,Outerwear & Coats
11960,Jacob Hutchinson,1,56.0,1,Fashion Hoodies & Sweatshirts
11978,Jennifer Cunningham,1,24.5,1,Leggings
11990,Patricia Martinez,2,75.66000175476074,2,Pants & Capris
11994,Suzanne Jones,1,46.0,1,Plus
12012,Trevor Walker,1,28.5,1,Socks
12032,Elizabeth Castaneda,1,25.0,1,Pants & Capris
12050,Mary Barnes,1,25.0,1,Shorts
12055,Maurice Baker,1,59.0,1,Active
12073,Stephen Brewer,1,39.5,1,Jeans
12075,Ellen Boyd,1,69.0,1,Intimates
12083,Alejandro Hicks,1,81.9800033569336,2,Shorts
12118,Michelle Hall,1,190.0,1,Accessories
12142,Ashley Gregory,1,435.6000061035156,2,Outerwear & Coats
12150,Deborah Flynn,1,33.95000076293945,1,Intimates
12162,Dawn Sanders,1,111.19999980926514,2,Outerwear & Coats
12167,Charlene Oneal,1,126.0,4,Socks & Hosiery
12194,Thomas Brown,1,80.0,1,Jeans
12206,Michael Smith,1,165.0,1,Jeans
12209,Melanie Kennedy,1,192.60000133514404,4,Jeans
12219,Cynthia Edwards,1,48.0,1,Intimates
12229,Jennifer Bell,1,25.0,1,Sleep & Lounge
12276,Connie Sandoval,1,12.320000052452087,2,Intimates
12295,Jennifer Pollard,1,74.45000076293945,2,Dresses
12320,Vanessa Charles,2,153.63000011444092,3,Dresses
12324,Eric Moore,1,21.0,1,Accessories
12331,Brittany Thomas,1,29.729999542236328,1,Maternity
12338,Rebecca Pitts,1,11.989999771118164,1,Plus
12406,Todd Wright,1,109.98999786376952,1,Outerwear & Coats
12419,Jacob Lamb,1,45.0,1,Fashion Hoodies & Sweatshirts
12434,Shelby Woods,1,43.790000915527344,1,Intimates
12472,Diana Christensen,1,19.989999771118164,1,Intimates
12485,Nicole Gonzales,1,115.97000312805176,2,Maternity
12487,Patricia Robertson,1,130.28999710083008,2,Dresses
12502,Joseph Watkins,2,474.0,2,Active
12529,Lisa Hamilton,1,45.0,1,Active
12531,Christopher Beck,1,59.9900016784668,1,Suits & Sport Coats
12546,Martha Gould,1,32.0,1,Intimates
